,ts_code,symbol,name,area,industry,abbreviation,list_date
402,000949.SZ,000949,新乡化纤,河南,化纤,xxhx,19991021
403,000950.SZ,000950,重药控股,重庆,医药商业,cykg,19990916
404,000951.SZ,000951,中国重汽,山东,汽车整车,zgzq,19991125
405,000952.SZ,000952,广济药业,湖北,化学制药,gjyy,19991112
406,000953.SZ,000953,河化股份,广西,化学制药,hhgf,19991202
407,000955.SZ,000955,欣龙控股,海南,纺织,xlkg,19991209
408,000957.SZ,000957,中通客车,山东,汽车整车,ztkc,20000113
409,000958.SZ,000958,电投产融,河北,多元金融,dtcr,19991223
410,000959.SZ,000959,首钢股份,北京,普钢,sggf,19991216
411,000960.SZ,000960,锡业股份,云南,小金属,xygf,20000221
412,000961.SZ,000961,中南建设,江苏,全国地产,znjs,20000301
413,000962.SZ,000962,东方钽业,宁夏,小金属,dfty,20000120
414,000963.SZ,000963,华东医药,浙江,化学制药,hdyy,20000127
415,000965.SZ,000965,天保基建,天津,区域地产,tbjj,20000406
416,000966.SZ,000966,长源电力,湖北,火力发电,cydl,20000316
417,000967.SZ,000967,盈峰环境,浙江,环境保护,yfhj,20000330
418,000968.SZ,000968,蓝焰控股,山西,石油开采,lykg,20000622
419,000969.SZ,000969,安泰科技,北京,小金属,atkj,20000529
420,000970.SZ,000970,中科三环,北京,矿物制品,zksh,20000420
421,000971.SZ,000971,ST高升,湖北,互联网,stgs,20000427
422,000972.SZ,000972,ST中基,新疆,食品,stzj,20000926
423,000973.SZ,000973,佛塑科技,广东,塑料,fskj,20000525
424,000975.SZ,000975,银泰黄金,内蒙,黄金,ythj,20000608
425,000976.SZ,000976,华铁股份,广东,运输设备,htgf,20000601
426,000977.SZ,000977,浪潮信息,山东,IT设备,lcxx,20000608
427,000978.SZ,000978,桂林旅游,广西,旅游景点,glly,20000518
428,000980.SZ,000980,众泰汽车,浙江,汽车配件,ztqc,20000616
429,000981.SZ,000981,山子股份,甘肃,汽车配件,szgf,20000622
430,000982.SZ,000982,中银绒业,宁夏,纺织,zyry,20000706
431,000983.SZ,000983,山西焦煤,山西,煤炭开采,sxjm,20000726
432,000985.SZ,000985,大庆华科,黑龙江,化工原料,dqhk,20000726
433,000987.SZ,000987,越秀资本,广东,多元金融,yxzb,20000718
434,000988.SZ,000988,华工科技,湖北,专用机械,hgkj,20000608
435,000989.SZ,000989,九芝堂,湖南,中成药,jzt,20000628
436,000990.SZ,000990,诚志股份,江西,化工原料,czgf,20000706
437,000993.SZ,000993,闽东电力,福建,水力发电,mddl,20000731
438,000995.SZ,000995,*ST皇台,甘肃,白酒,stht,20000807
439,000996.SZ,000996,中国中期,北京,汽车服务,zgzq,20000718
440,000997.SZ,000997,新大陆,福建,软件服务,xdl,20000807
441,000998.SZ,000998,隆平高科,湖南,种植业,lpgk,20001211
442,000999.SZ,000999,华润三九,深圳,中成药,hrsj,20000309
443,001201.SZ,001201,东瑞股份,广东,农业综合,drgf,20210428
444,001202.SZ,001202,炬申股份,广东,仓储物流,jsgf,20210429
445,001203.SZ,001203,大中矿业,内蒙,普钢,dzky,20210510
446,001205.SZ,001205,盛航股份,江苏,水运,shgf,20210513
447,001206.SZ,001206,依依股份,天津,造纸,yygf,20210518
448,001207.SZ,001207,联科科技,山东,化工原料,lkkj,20210623
449,001208.SZ,001208,华菱线缆,湖南,电气设备,hlxl,20210624
450,001209.SZ,001209,洪兴股份,广东,服饰,hxgf,20210723
451,001210.SZ,001210,金房节能,北京,供气供热,jfjn,20210729
452,001211.SZ,001211,双枪科技,浙江,家居用品,sqkj,20210805
453,001212.SZ,001212,中旗新材,广东,其他建材,zqxc,20210823
454,001213.SZ,001213,中铁特货,北京,仓储物流,ztth,20210908
455,001215.SZ,001215,千味央厨,河南,食品,qwyc,20210906
456,001216.SZ,001216,华瓷股份,湖南,家居用品,hcgf,20211019
457,001217.SZ,001217,华尔泰,安徽,化工原料,het,20210929
458,001218.SZ,001218,丽臣实业,湖南,化工原料,lcsy,20211015
459,001219.SZ,001219,青岛食品,山东,食品,qdsp,20211021
460,001222.SZ,001222,源飞宠物,浙江,文教休闲,yfcw,20220818
461,001223.SZ,001223,欧克科技,江西,专用机械,okkj,20221212
462,001225.SZ,001225,和泰机电,浙江,专用机械,htjd,20230222
463,001226.SZ,001226,拓山重工,安徽,工程机械,tszg,20220622
464,001227.SZ,001227,兰州银行,甘肃,银行,lzyh,20220117
465,001228.SZ,001228,永泰运,浙江,仓储物流,yty,20220429
466,001229.SZ,001229,魅视科技,广东,IT设备,mskj,20220808
467,001230.SZ,001230,劲旅环境,安徽,环境保护,jlhj,20220715
468,001231.SZ,001231,农心科技,陕西,农药化肥,nxkj,20220819
469,001234.SZ,001234,泰慕士,江苏,服饰,tms,20220111
470,001236.SZ,001236,弘业期货,江苏,多元金融,hyqh,20220805
471,001238.SZ,001238,浙江正特,浙江,家居用品,zjzt,20220919
472,001255.SZ,001255,博菲电气,浙江,化工原料,bfdq,20220930
473,001256.SZ,001256,炜冈科技,浙江,轻工机械,wgkj,20221205
474,001258.SZ,001258,立新能源,新疆,新型电力,lxny,20220727
475,001259.SZ,001259,利仁科技,北京,家用电器,lrkj,20220831
476,001260.SZ,001260,坤泰股份,山东,汽车配件,ktgf,20230216
477,001266.SZ,001266,宏英智能,上海,电器仪表,hyzn,20220228
478,001267.SZ,001267,汇绿生态,湖北,建筑工程,hlst,20211117
479,001268.SZ,001268,联合精密,广东,机械基件,lhjm,20220630
480,001269.SZ,001269,欧晶科技,内蒙,矿物制品,ojkj,20220930
481,001270.SZ,001270,铖昌科技,浙江,半导体,cckj,20220606
482,001278.SZ,001278,一彬科技,浙江,汽车配件,ybkj,20230308
483,001283.SZ,001283,豪鹏科技,深圳,电气设备,hpkj,20220905
484,001288.SZ,001288,运机集团,四川,专用机械,yjjt,20211101
485,001289.SZ,001289,龙源电力,北京,新型电力,lydl,20220124
486,001296.SZ,001296,长江材料,重庆,其他建材,cjcl,20211224
487,001298.SZ,001298,好上好,深圳,批发业,hsh,20221031
488,001299.SZ,001299,美能能源,陕西,供气供热,mnny,20221031
489,001300.SZ,001300,三柏硕,山东,文教休闲,sbs,20221019
490,001301.SZ,001301,尚太科技,河北,电气设备,stkj,20221228
491,001308.SZ,001308,康冠科技,深圳,元器件,kgkj,20220318
492,001309.SZ,001309,德明利,深圳,半导体,dml,20220701
493,001311.SZ,001311,多利科技,安徽,汽车配件,dlkj,20230227
494,001313.SZ,001313,粤海饲料,广东,饲料,yhsl,20220216
495,001314.SZ,001314,亿道信息,深圳,元器件,ydxx,20230214
496,001316.SZ,001316,润贝航科,深圳,批发业,rbhk,20220624
497,001317.SZ,001317,三羊马,重庆,仓储物流,sym,20211130
498,001318.SZ,001318,阳光乳业,江西,乳制品,ygry,20220520
499,001319.SZ,001319,铭科精技,广东,汽车配件,mkjj,20220512
500,001322.SZ,001322,箭牌家居,广东,家居用品,jpjj,20221026
501,001323.SZ,001323,慕思股份,广东,家居用品,msgf,20220623
502,001330.SZ,001330,博纳影业,新疆,影视音像,bnyy,20220818
503,001331.SZ,001331,胜通能源,山东,仓储物流,stny,20220908
504,001332.SZ,001332,锡装股份,江苏,专用机械,xzgf,20220920
505,001333.SZ,001333,光华股份,浙江,化工原料,ghgf,20221208
506,001336.SZ,001336,楚环科技,浙江,专用机械,chkj,20220725
507,001337.SZ,001337,四川黄金,四川,黄金,schj,20230303
508,001338.SZ,001338,永顺泰,广东,啤酒,yst,20221116
509,001339.SZ,001339,智微智能,深圳,IT设备,zwzn,20220815
510,001366.SZ,001366,播恩集团,江西,饲料,bejt,20230307
511,001368.SZ,001368,通达创智,福建,文教休闲,tdcz,20230313
512,001696.SZ,001696,宗申动力,重庆,摩托车,zsdl,19970306
513,001872.SZ,001872,招商港口,深圳,港口,zsgk,19930505
514,001896.SZ,001896,豫能控股,河南,火力发电,ynkg,19980122
515,001914.SZ,001914,招商积余,深圳,房产服务,zsjy,19940928
516,001965.SZ,001965,招商公路,天津,路桥,zsgl,20171225
517,001979.SZ,001979,招商蛇口,深圳,全国地产,zssk,20151230
518,002001.SZ,002001,新和成,浙江,化学制药,xhc,20040625
519,002002.SZ,002002,鸿达兴业,江苏,化工原料,hdxy,20040625
520,002003.SZ,002003,伟星股份,浙江,服饰,wxgf,20040625
521,002004.SZ,002004,华邦健康,重庆,农药化肥,hbjk,20040625
522,002005.SZ,002005,ST德豪,安徽,家用电器,stdh,20040625
523,002006.SZ,002006,精功科技,浙江,专用机械,jgkj,20040625
524,002007.SZ,002007,华兰生物,河南,生物制药,hlsw,20040625
525,002008.SZ,002008,大族激光,深圳,电器仪表,dzjg,20040625
526,002009.SZ,002009,天奇股份,江苏,工程机械,tqgf,20040629
527,002010.SZ,002010,传化智联,浙江,仓储物流,chzl,20040629
528,002011.SZ,002011,盾安环境,浙江,家用电器,dahj,20040705
529,002012.SZ,002012,凯恩股份,浙江,造纸,kegf,20040705
530,002013.SZ,002013,中航机电,北京,航空,zhjd,20040705
531,002014.SZ,002014,永新股份,安徽,塑料,yxgf,20040708
532,002015.SZ,002015,协鑫能科,江苏,新型电力,xxnk,20040708
533,002016.SZ,002016,世荣兆业,广东,区域地产,srzy,20040708
534,002017.SZ,002017,东信和平,广东,通信设备,dxhp,20040713
535,002019.SZ,002019,亿帆医药,浙江,化学制药,yfyy,20040713
536,002020.SZ,002020,京新药业,浙江,化学制药,jxyy,20040715
537,002021.SZ,002021,ST中捷,浙江,纺织机械,stzj,20040715
538,002022.SZ,002022,*ST科华,上海,医疗保健,stkh,20040721
539,002023.SZ,002023,海特高新,四川,航空,htgx,20040721
540,002024.SZ,002024,ST易购,江苏,电器连锁,styg,20040721
541,002025.SZ,002025,航天电器,贵州,元器件,htdq,20040726
542,002026.SZ,002026,山东威达,山东,机械基件,sdwd,20040727
543,002027.SZ,002027,分众传媒,广东,广告包装,fzcm,20040804
544,002028.SZ,002028,思源电气,上海,电气设备,sydq,20040805
545,002029.SZ,002029,七匹狼,福建,服饰,qpl,20040806
546,002030.SZ,002030,达安基因,广东,医疗保健,dajy,20040809
547,002031.SZ,002031,巨轮智能,广东,汽车配件,jlzn,20040816
548,002032.SZ,002032,苏泊尔,浙江,家用电器,sbe,20040817
549,002033.SZ,002033,丽江股份,云南,旅游景点,ljgf,20040825
550,002034.SZ,002034,旺能环境,浙江,环境保护,wnhj,20040826
551,002035.SZ,002035,华帝股份,广东,家用电器,hdgf,20040901
552,002036.SZ,002036,联创电子,江西,元器件,lcdz,20040903
553,002037.SZ,002037,保利联合,贵州,化工原料,bllh,20040908
554,002038.SZ,002038,双鹭药业,北京,生物制药,slyy,20040909
555,002039.SZ,002039,黔源电力,贵州,水力发电,qydl,20050303
556,002040.SZ,002040,南京港,江苏,港口,njg,20050325
557,002041.SZ,002041,登海种业,山东,种植业,dhzy,20050418
558,002042.SZ,002042,华孚时尚,安徽,纺织,hfss,20050427
559,002043.SZ,002043,兔宝宝,浙江,其他建材,tbb,20050510
560,002044.SZ,002044,美年健康,江苏,医疗保健,mnjk,20050518
561,002045.SZ,002045,国光电器,广东,元器件,ggdq,20050523
562,002046.SZ,002046,国机精工,河南,机械基件,gjjg,20050526
563,002047.SZ,002047,宝鹰股份,深圳,装修装饰,bygf,20050531
564,002048.SZ,002048,宁波华翔,浙江,汽车配件,nbhx,20050603
565,002049.SZ,002049,紫光国微,河北,元器件,zggw,20050606
566,002050.SZ,002050,三花智控,浙江,家用电器,shzk,20050607
567,002051.SZ,002051,中工国际,北京,建筑工程,zggj,20060619
568,002052.SZ,002052,*ST同洲,深圳,家用电器,sttz,20060627
569,002053.SZ,002053,云南能投,云南,食品,ynnt,20060627
570,002054.SZ,002054,德美化工,广东,染料涂料,dmhg,20060725
571,002055.SZ,002055,得润电子,深圳,元器件,drdz,20060725
572,002056.SZ,002056,横店东磁,浙江,矿物制品,hddc,20060802
573,002057.SZ,002057,中钢天源,安徽,矿物制品,zgty,20060802
574,002058.SZ,002058,威尔泰,上海,电器仪表,wet,20060802
575,002059.SZ,002059,云南旅游,云南,旅游景点,ynly,20060810
576,002060.SZ,002060,粤水电,广东,建筑工程,ysd,20060810
577,002061.SZ,002061,浙江交科,浙江,建筑工程,zjjk,20060816
578,002062.SZ,002062,宏润建设,浙江,建筑工程,hrjs,20060816
579,002063.SZ,002063,远光软件,广东,软件服务,ygrj,20060823
580,002064.SZ,002064,华峰化学,浙江,化纤,hfhx,20060823
581,002065.SZ,002065,东华软件,北京,软件服务,dhrj,20060823
582,002066.SZ,002066,瑞泰科技,北京,其他建材,rtkj,20060823
583,002067.SZ,002067,景兴纸业,浙江,造纸,jxzy,20060915
584,002068.SZ,002068,黑猫股份,江西,化工原料,hmgf,20060915
585,002069.SZ,002069,ST獐子岛,辽宁,渔业,stzzd,20060928
586,002072.SZ,002072,凯瑞德,湖北,商贸代理,krd,20061018
587,002073.SZ,002073,软控股份,山东,软件服务,rkgf,20061018
588,002074.SZ,002074,国轩高科,安徽,电气设备,gxgk,20061018
589,002075.SZ,002075,沙钢股份,江苏,特种钢,sggf,20061025
590,002076.SZ,002076,*ST雪莱,广东,家用电器,stxl,20061025
591,002077.SZ,002077,大港股份,江苏,半导体,dggf,20061116
592,002078.SZ,002078,太阳纸业,山东,造纸,tyzy,20061116
593,002079.SZ,002079,苏州固锝,江苏,半导体,szgd,20061116
594,002080.SZ,002080,中材科技,江苏,玻璃,zckj,20061120
595,002081.SZ,002081,金螳螂,江苏,装修装饰,jtl,20061120
596,002082.SZ,002082,万邦德,浙江,中成药,wbd,20061120
597,002083.SZ,002083,孚日股份,山东,纺织,frgf,20061124
598,002084.SZ,002084,海鸥住工,广东,家居用品,hozg,20061124
599,002085.SZ,002085,万丰奥威,浙江,汽车配件,wfaw,20061128
600,002086.SZ,002086,ST东洋,山东,渔业,stdy,20061128
601,002087.SZ,002087,新野纺织,河南,纺织,xyfz,20061130
602,002088.SZ,002088,鲁阳节能,山东,矿物制品,lyjn,20061130
603,002089.SZ,002089,*ST新海,江苏,通信设备,stxh,20061130
604,002090.SZ,002090,金智科技,江苏,软件服务,jzkj,20061208
605,002091.SZ,002091,江苏国泰,江苏,商贸代理,jsgt,20061208
606,002092.SZ,002092,中泰化学,新疆,化工原料,zthx,20061208
607,002093.SZ,002093,国脉科技,福建,通信设备,gmkj,20061215
608,002094.SZ,002094,青岛金王,山东,日用化工,qdjw,20061215
609,002095.SZ,002095,生意宝,浙江,互联网,syb,20061215
610,002096.SZ,002096,南岭民爆,湖南,化工原料,nlmb,20061222
611,002097.SZ,002097,山河智能,湖南,工程机械,shzn,20061222
612,002098.SZ,002098,浔兴股份,福建,服饰,xxgf,20061222
613,002099.SZ,002099,海翔药业,浙江,化学制药,hxyy,20061226
614,002100.SZ,002100,天康生物,新疆,饲料,tksw,20061226
615,002101.SZ,002101,广东鸿图,广东,汽车配件,gdht,20061229
616,002102.SZ,002102,ST冠福,福建,化学制药,stgf,20061229
617,002103.SZ,002103,广博股份,浙江,文教休闲,gbgf,20070110
618,002104.SZ,002104,恒宝股份,江苏,元器件,hbgf,20070110
619,002105.SZ,002105,信隆健康,深圳,摩托车,xljk,20070112
620,002106.SZ,002106,莱宝高科,深圳,元器件,lbgk,20070112
621,002107.SZ,002107,沃华医药,山东,中成药,whyy,20070124
622,002108.SZ,002108,沧州明珠,河北,塑料,czmz,20070124
623,002109.SZ,002109,兴化股份,陕西,化工原料,xhgf,20070126
624,002110.SZ,002110,三钢闽光,福建,普钢,sgmg,20070126
625,002111.SZ,002111,威海广泰,山东,航空,whgt,20070126
626,002112.SZ,002112,三变科技,浙江,电气设备,sbkj,20070208
627,002113.SZ,002113,ST天润,湖南,互联网,sttr,20070208
628,002114.SZ,002114,罗平锌电,云南,铅锌,lpxd,20070215
629,002115.SZ,002115,三维通信,浙江,广告包装,swtx,20070215
630,002116.SZ,002116,中国海诚,上海,建筑工程,zghc,20070215
631,002117.SZ,002117,东港股份,山东,广告包装,dggf,20070302
632,002118.SZ,002118,紫鑫药业,吉林,中成药,zxyy,20070302
633,002119.SZ,002119,康强电子,浙江,半导体,kqdz,20070302
634,002120.SZ,002120,韵达股份,浙江,仓储物流,ydgf,20070306
635,002121.SZ,002121,科陆电子,深圳,电器仪表,kldz,20070306
636,002122.SZ,002122,天马股份,浙江,机械基件,tmgf,20070328
637,002123.SZ,002123,梦网科技,辽宁,互联网,mwkj,20070328
638,002124.SZ,002124,天邦食品,浙江,农业综合,tbsp,20070403
639,002125.SZ,002125,湘潭电化,湖南,化工原料,xtdh,20070403
640,002126.SZ,002126,银轮股份,浙江,汽车配件,ylgf,20070418
641,002127.SZ,002127,南极电商,江苏,互联网,njds,20070418
642,002128.SZ,002128,电投能源,内蒙,煤炭开采,dtny,20070418
643,002129.SZ,002129,TCL中环,天津,电气设备,tclzh,20070420
644,002130.SZ,002130,沃尔核材,深圳,电气设备,wehc,20070420
645,002131.SZ,002131,利欧股份,浙江,互联网,logf,20070427
646,002132.SZ,002132,恒星科技,河南,钢加工,hxkj,20070427
647,002133.SZ,002133,广宇集团,浙江,全国地产,gyjt,20070427
648,002134.SZ,002134,天津普林,天津,元器件,tjpl,20070516
649,002135.SZ,002135,东南网架,浙江,钢加工,dnwj,20070530
650,002136.SZ,002136,安纳达,安徽,化工原料,and,20070530
651,002137.SZ,002137,实益达,深圳,通信设备,syd,20070613
652,002138.SZ,002138,顺络电子,深圳,元器件,sldz,20070613
653,002139.SZ,002139,拓邦股份,深圳,元器件,tbgf,20070629
654,002140.SZ,002140,东华科技,安徽,建筑工程,dhkj,20070712
655,002141.SZ,002141,贤丰控股,广东,电气设备,xfkg,20070720
656,002142.SZ,002142,宁波银行,浙江,银行,nbyh,20070719
657,002144.SZ,002144,宏达高科,浙江,纺织,hdgk,20070803
658,002145.SZ,002145,中核钛白,甘肃,化工原料,zhtb,20070803
659,002146.SZ,002146,荣盛发展,河北,全国地产,rsfz,20070808
660,002148.SZ,002148,北纬科技,北京,互联网,bwkj,20070810
661,002149.SZ,002149,西部材料,陕西,小金属,xbcl,20070810
662,002150.SZ,002150,通润装备,江苏,机械基件,trzb,20070810
663,002151.SZ,002151,北斗星通,北京,通信设备,bdxt,20070813
664,002152.SZ,002152,广电运通,广东,IT设备,gdyt,20070813
665,002153.SZ,002153,石基信息,北京,软件服务,sjxx,20070813
666,002154.SZ,002154,报喜鸟,浙江,服饰,bxn,20070816
667,002155.SZ,002155,湖南黄金,湖南,黄金,hnhj,20070816
668,002156.SZ,002156,通富微电,江苏,半导体,tfwd,20070816
669,002157.SZ,002157,正邦科技,江西,农业综合,zbkj,20070817
670,002158.SZ,002158,汉钟精机,上海,工程机械,hzjj,20070817
671,002159.SZ,002159,三特索道,湖北,旅游服务,stsd,20070817
672,002160.SZ,002160,常铝股份,江苏,铝,clgf,20070821
673,002161.SZ,002161,远望谷,深圳,通信设备,ywg,20070821
674,002162.SZ,002162,悦心健康,上海,陶瓷,yxjk,20070823
675,002163.SZ,002163,海南发展,深圳,装修装饰,hnfz,20070823
676,002164.SZ,002164,宁波东力,浙江,机械基件,nbdl,20070823
677,002165.SZ,002165,红宝丽,江苏,化工原料,hbl,20070913
678,002166.SZ,002166,莱茵生物,广西,中成药,lysw,20070913
679,002167.SZ,002167,东方锆业,广东,小金属,dfgy,20070913
680,002168.SZ,002168,惠程科技,深圳,互联网,hckj,20070919
681,002169.SZ,002169,智光电气,广东,电气设备,zgdq,20070919
682,002170.SZ,002170,芭田股份,深圳,农药化肥,btgf,20070919
683,002171.SZ,002171,楚江新材,安徽,铜,cjxc,20070921
684,002172.SZ,002172,澳洋健康,江苏,医疗保健,ayjk,20070921
685,002173.SZ,002173,创新医疗,浙江,医疗保健,cxyl,20070925
686,002174.SZ,002174,游族网络,福建,互联网,yzwl,20070925
